Case,errorTimes,errorInTimes,usedTime,triggerCondition,start,direction(0 for ),modeSelected,ballIndex,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ
1,0,0,1.58,B,9,0,magicTap,0,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
2,0,1,1.639999,B,9,0,magicTap,7,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
3,0,0,1.560001,B,9,0,magicTap,14,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
4,0,1,1.98,B,9,0,magicTap,5,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
5,0,1,1.52,B,9,0,magicTap,12,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
6,0,2,1.540001,B,9,0,magicTap,3,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
7,0,1,1.399998,B,9,0,magicTap,10,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
8,0,1,1.860001,B,9,0,magicTap,1,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
9,0,1,1.599998,B,9,0,magicTap,8,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
10,0,1,1.52,B,9,0,magicTap,15,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
