Case,X,Y,Z,a,v,modeSelected
1,-0.1239271,1.507412,0.07779884,-5.454156,0.4834431,Tap
1,-0.1251285,1.507562,0.07935238,0,0,Tap
1,-0.1258327,1.480751,0.014359,-175.775,0,Tap
1,-0.1240079,1.46957,0.008636951,-31.7292,0,Tap
1,-0.1058946,1.438657,-0.007380486,98.1163,1.962326,Tap
1,-0.1029947,1.4285,-0.01744652,-61.63883,0.7295493,Tap
1,-0.09947691,1.419898,-0.02444172,-7.397148,0.5816064,Tap
1,-0.09679621,1.415316,-0.02682257,-14.54443,0,Tap
1,-0.09679621,1.415316,-0.02682257,-14.54443,0,Tap
1,-0.086342,1.396147,-0.037117,-60.34781,0,Tap
1,-0.086342,1.396147,-0.037117,-60.34781,0,Tap
1,-0.07751971,1.379306,-0.041224,48.62725,0.9725449,Tap
1,-0.07477173,1.374292,-0.04061508,-34.25188,0.2875072,Tap
1,-0.07477173,1.374292,-0.04061508,-34.25188,0.2875072,Tap
1,-0.06740217,1.363309,-0.04075718,-33.06756,0,Tap
1,-0.06252236,1.35667,-0.04203701,20.84427,0.4168855,Tap
1,-0.05707442,1.350816,-0.04226828,-0.8425072,0.4000353,Tap
1,-0.04622877,1.339036,-0.04318047,20.09306,0.8018965,Tap
1,-0.04622877,1.339036,-0.04318047,20.09306,0.8018965,Tap
1,-0.03513727,1.324947,-0.05101299,-48.91827,0,Tap
1,-0.03513727,1.324947,-0.05101299,-48.91827,0,Tap
1,-0.02783173,1.313492,-0.05587196,36.07299,0.7214597,Tap
1,-0.02164667,1.302076,-0.05732727,-3.409705,0.6532656,Tap
1,-0.0192212,1.296151,-0.05748034,-16.65327,0.3202002,Tap
1,-0.0192212,1.296151,-0.05748034,-16.65327,0.3202002,Tap
1,-0.01406345,1.285563,-0.06118155,-30.86266,0,Tap
1,-0.01406345,1.285563,-0.06118155,-30.86266,0,Tap
1,-0.007517587,1.277546,-0.06554651,28.08186,0.5616372,Tap
1,-0.001166843,1.269835,-0.06887722,-1.756048,0.5265163,Tap
1,-0.001166843,1.269835,-0.06887722,-1.756048,0.5265163,Tap
1,0.003842257,1.262872,-0.07208729,-3.430097,0.4579143,Tap
1,0.006278187,1.260812,-0.07280731,-14.71915,0.1635314,Tap
1,0.006278187,1.260812,-0.07280731,-14.71915,0.1635314,Tap
1,0.01069825,1.257042,-0.07254982,6.360761,0.2907466,Tap
1,0.01210468,1.256957,-0.0726614,-3.53352,0,Tap
1,0.01317361,1.258105,-0.07416773,5.436549,0.108731,Tap
1,0.01413298,1.259903,-0.07451725,-0.2672434,0.1033861,Tap
1,0.01413298,1.259903,-0.07451725,-0.2672434,0.1033861,Tap
1,0.01524421,1.277208,-0.0813961,41.46956,0.9327773,Tap
1,0.01605592,1.28264,-0.08325434,-32.14487,0.28988,Tap
1,0.01605592,1.28264,-0.08325434,-32.14487,0.28988,Tap
1,0.01607052,1.293136,-0.08770704,14.0102,0.5700839,Tap
1,0.01595713,1.298294,-0.08978081,-14.60381,0.2780077,Tap
1,0.01595713,1.298294,-0.08978081,-14.60381,0.2780077,Tap
1,0.01300245,1.309152,-0.09229755,14.92714,0.5765505,Tap
1,0.01078037,1.314169,-0.09316063,-14.94003,0.27775,Tap
1,0.009307228,1.31862,-0.09399557,-1.982991,0.2380901,Tap
1,0.007914782,1.32268,-0.09472227,-1.020809,0.217674,Tap
1,0.006154545,1.32581,-0.09647369,-0.8947045,0.1997799,Tap
1,0.006154545,1.32581,-0.09647369,-0.8947045,0.1997799,Tap
1,0.001379788,1.331957,-0.1002903,11.68254,0.4334306,Tap
1,-0.0006293133,1.332889,-0.1000094,-16.08997,0.1116313,Tap
1,-0.0006293133,1.332889,-0.1000094,-16.08997,0.1116313,Tap
1,-0.003808647,1.334531,-0.1001482,3.371067,0.1790526,Tap
1,-0.005354907,1.334586,-0.1006451,-4.062635,0,Tap
1,-0.006803285,1.334089,-0.09964895,4.567049,0.09134097,Tap
1,-0.007925577,1.332557,-0.09882498,0.6084565,0.1035101,Tap
1,-0.007925577,1.332557,-0.09882498,0.6084565,0.1035101,Tap
1,-0.01231314,1.323209,-0.1001225,-26.01895,0,Tap
1,-0.01231314,1.323209,-0.1001225,-26.01895,0,Tap
1,-0.01434401,1.315663,-0.1012545,19.74092,0.3948184,Tap
1,-0.01625376,1.307373,-0.103044,1.992506,0.4346685,Tap
1,-0.01625376,1.307373,-0.103044,1.992506,0.4346685,Tap
1,-0.01785504,1.297253,-0.1047754,-25.97683,0,Tap
1,-0.01817266,1.291867,-0.1051083,13.51313,0.2702626,Tap
